timestep Temp E_pair E_mol TotEng Press
4110000 293.0507 -16983.318 2253.6978 -9925.2139 -1.2009518
4115000 302.75542 -16858.423 2276.838 -9618.0743 -2.307554
4120000 301.15718 -16910.56 2242.384 -9730.8684 -2.628854
4125000 301.81665 -16979.282 2256.6487 -9774.5142 -1.7371176
4130000 293.99186 -17091.053 2248.229 -10022.987 -2.2180054
4135000 302.32714 -17012.327 2222.2089 -9833.6298 2.260227
4140000 298.17792 -16896.892 2242.585 -9765.842 3.0283377
4145000 306.12486 -17013.46 2233.6216 -9761.088 0.33218446
4150000 296.82745 -17001.165 2273.8582 -9860.9825 1.0827701
4155000 293.5643 -16956.297 2277.4745 -9865.9956 -2.8201069
4160000 305.63736 -17110.853 2281.8391 -9818.2555 -2.6847017
4165000 299.28129 -16893.541 2256.8672 -9730.1201 1.348166
4170000 291.79238 -17038.527 2213.6913 -10041.059 3.3630153
4175000 295.20992 -16995.823 2258.7716 -9897.2451 -0.8407002
4180000 297.01505 -16958.372 2201.5392 -9887.4324 1.9240504
4185000 301.67514 -16910.864 2253.1446 -9711.92 -1.1392784
4190000 299.91288 -16846.317 2191.981 -9737.4276 1.9092878
4195000 305.6123 -17001.671 2196.9964 -9794.3271 1.4591869
4200000 299.44085 -16975.895 2344.1606 -9722.565 -1.9382888
4205000 298.88778 -16909.524 2301.3909 -9708.0309 -1.1556491
4210000 303.52188 -16946.515 2254.9359 -9715.5029 4.8234126
4215000 298.07363 -16907.668 2310.0721 -9710.8411 3.8604562
4220000 302.46248 -16969.516 2245.5792 -9765.2295 3.836778
4225000 304.1706 -16899.197 2272.8104 -9639.6754 -1.4989155
4230000 300.83989 -16909.496 2222.9015 -9754.4882 1.4630766
4235000 302.65422 -16943.465 2279.9099 -9701.7041 1.1265211
4240000 298.43799 -17039.952 2246.5493 -9900.6744 3.3111636
4245000 299.10143 -16933.792 2303.9557 -9726.2317 -4.0280383
4250000 302.57197 -16947.12 2221.2427 -9765.3752 1.9321733
4255000 301.18926 -17071.023 2292.8476 -9840.342 2.4525197
4260000 301.33033 -17079.434 2274.0265 -9865.2606 -3.7661564
4265000 300.82194 -17023.727 2238.9782 -9852.9373 -1.4453714
4270000 304.03887 -16873.86 2236.3677 -9652.9409 1.3849692
4275000 299.77786 -16968.655 2266.657 -9787.3033 1.2102054
4280000 300.43607 -17018.298 2302.7495 -9790.0625 -0.17145533
4285000 293.67102 -16996.865 2255.0321 -9927.2564 -1.3907271
4290000 298.67734 -17057.104 2227.1779 -9933.2741 -3.3445899
4295000 305.44401 -16991.178 2236.6964 -9746.8933 -3.0636384
4300000 300.88741 -16983.241 2279.0909 -9771.2652 3.1263455
4305000 302.18043 -17008.058 2226.4541 -9827.5207 5.1730357
4310000 300.1631 -16997.485 2274.0067 -9802.4679 -1.8809307
4315000 300.84042 -17011.042 2175.932 -9902.9956 0.74963335
4320000 303.81503 -16929.506 2207.17 -9741.4539 -1.1847943
4325000 308.03123 -16933.009 2256.5528 -9626.4521 -0.92566524
4330000 295.44983 -16974.177 2231.3564 -9899.082 0.61634991
4335000 296.23477 -17096.724 2234.9036 -10005.213 3.8183843
4340000 301.40508 -17055.37 2192.393 -9921.6051 0.45070911
4345000 295.67552 -17075.505 2285.4355 -9942.6304 -0.65505302
4350000 305.34237 -16925.008 2228.1466 -9690.9397 3.2789911
4355000 298.69303 -16903.676 2277.9257 -9728.8409 0.089460882
4360000 298.4742 -17151.115 2292.3362 -9965.4566 -4.8659125
4365000 298.73327 -17035.502 2227.1561 -9910.777 -3.854375
4370000 299.62624 -17004.278 2237.2316 -9854.8373 -0.26746523
4375000 303.60478 -17059.816 2214.7127 -9867.6688 -1.8436306
4380000 296.02696 -17038.131 2250.1745 -9934.7562 -2.2489332
4385000 302.19984 -17021.919 2210.6513 -9856.8662 0.36521017
4390000 302.96892 -17019.449 2286.2895 -9766.1485 -2.023768
4395000 301.20206 -17020.957 2288.0101 -9794.9036 1.1587512
4400000 297.39953 -17055.451 2196.7338 -9983.0143 -0.069464521
4405000 303.07973 -17061.303 2213.9871 -9878.4884 -1.1913208
4410000 302.73533 -16961.76 2284.2072 -9714.372 -1.6181208
4415000 298.18962 -17046.981 2244.5416 -9913.7828 -5.3470104
4420000 300.40137 -16936.801 2269.223 -9742.6608 4.546699
4425000 299.66175 -17068.598 2304.4837 -9851.3228 -2.5954349
4430000 305.47885 -16985.29 2261.0027 -9716.1279 -0.18658196
4435000 298.74164 -17035.732 2226.8943 -9911.1313 -2.5093605
4440000 298.29615 -16973.38 2215.2686 -9867.7081 2.5688727
4445000 300.74241 -16938.433 2276.8299 -9731.0952 4.3870032
4450000 296.42189 -16967.824 2294.8284 -9813.3199 1.184988
4455000 296.33324 -17117.433 2254.9038 -10004.308 -1.837812
4460000 295.44799 -16943.751 2243.6055 -9856.437 0.57397083
4465000 301.1129 -16903.772 2199.2885 -9767.9019 0.089165265
4470000 299.55631 -17022.599 2264.7775 -9846.759 1.0772826
4475000 298.79915 -17081.871 2274.0622 -9909.1593 -1.603318
4480000 300.18185 -16929.47 2206.977 -9801.1752 0.87615625
4485000 297.25069 -16927.385 2289.4964 -9764.6253 1.0028981
4490000 299.6146 -17019.336 2216.1399 -9891.1774 3.6828807
4495000 298.33878 -17043.39 2237.9305 -9914.3582 -0.81200187
4500000 301.97241 -16888.525 2236.1928 -9701.6589 -3.8338018
4505000 296.89906 -16951.204 2245.3201 -9838.3851 0.010894701
4510000 298.01848 -17036.703 2197.2601 -9953.592 -2.3299556
4515000 298.05334 -17031.424 2234.5558 -9910.4455 -2.3859273
4520000 300.96609 -16998.65 2269.4534 -9795.0215 1.6501837
4525000 299.33638 -17057.07 2286.5553 -9863.058 0.005925801
4530000 299.25727 -17089.219 2143.7825 -10039.277 -1.4528022
4535000 297.03606 -16898.305 2313.6502 -9714.9101 -3.503482
4540000 299.66994 -17051.786 2252.1869 -9886.6732 -1.997527
4545000 295.48405 -17088.891 2226.0729 -10018.518 -0.079724461
4550000 295.17869 -16987.465 2209.4744 -9938.6968 -5.3824033
4555000 302.80126 -17018.501 2305.1154 -9749.1241 -0.80673645
4560000 298.05662 -17059.876 2268.7715 -9904.6285 0.36683798
4565000 304.0164 -17094.365 2282.0287 -9828.1532 -1.0508011
4570000 297.53131 -16947.26 2325.9846 -9743.412 0.20118515
4575000 302.22039 -16982.524 2262.6672 -9765.1186 -1.3178888
4580000 296.08682 -16940.045 2245.692 -9840.1709 3.0872192
4585000 296.87372 -16990.939 2274.6093 -9849.2465 -0.81067368
4590000 300.36637 -17000.113 2328.2109 -9747.5594 3.5955936
4595000 300.53939 -16998.024 2251.931 -9818.9129 -2.8744089
4600000 298.59941 -16927.421 2271.1704 -9760.8763 -5.6821617
4605000 294.59027 -16955.656 2287.6193 -9838.3894 4.0264409
4610000 296.76495 -16996.67 2292.2404 -9839.13 -1.3536071
4615000 301.80429 -17078.138 2302.6826 -9827.5384 1.3016602
4620000 303.45954 -17050.908 2216.616 -9859.2384 -1.535984
4625000 301.96745 -16965.342 2221.2541 -9793.496 -2.8176477
4630000 298.4223 -16958.12 2237.237 -9828.4121 -1.858945
4635000 298.7235 -16874.859 2292.8156 -9684.634 -1.7121039
4640000 300.498 -16995.504 2298.3438 -9770.6592 0.29945141
4645000 297.79357 -17022.099 2244.4268 -9895.5089 -2.4826934
4650000 298.25557 -16967.286 2262.5803 -9814.9684 2.3439695
4655000 304.09568 -17163.027 2255.8475 -9921.6963 1.3363438
4660000 302.18409 -16981.306 2239.2681 -9787.8943 -0.45749463
4665000 302.3153 -16945.857 2258.429 -9731.1338 2.0603578
4670000 297.13515 -17069.526 2241.7316 -9956.4253 -3.5138115
4675000 295.39594 -16936.231 2203.2174 -9890.1583 -4.065965
4680000 306.19316 -17022.932 2285.5808 -9717.4808 0.33465878
4685000 295.82944 -16978.458 2276.8109 -9851.6846 -4.3928206
4690000 298.37732 -16984.642 2240.8843 -9852.0239 1.5189921
4695000 297.15733 -16937.517 2194.9936 -9870.7907 1.8433033
4700000 302.16908 -16865.591 2261.3894 -9650.3036 3.4609884
4705000 309.32611 -16911.259 2315.3895 -9524.6364 -1.6746354
4710000 298.65328 -16922.237 2229.1326 -9796.8464 -2.7461438
4715000 300.4266 -16944.77 2310.8413 -9708.5979 2.9764468
4720000 301.21042 -16917.118 2298.225 -9680.7125 2.9770442
4725000 299.84056 -17071.433 2249.6626 -9906.0482 -1.4896555
4730000 297.55141 -16979.776 2208.5994 -9892.9828 0.50748614
4735000 302.3638 -16982.55 2250.5341 -9774.9262 -3.0170371
4740000 307.09186 -16914.986 2181.5204 -9698.8619 1.0561204
4745000 300.08619 -16978.321 2250.0832 -9808.4885 1.2101505
4750000 299.46328 -16903.407 2205.2746 -9788.5946 -3.4537016
4755000 301.31133 -17033.584 2291.6691 -9802.0794 -7.1048242
4760000 305.06548 -17059.257 2278.6905 -9779.1838 -3.7522149
4765000 300.01494 -16879.145 2282.8369 -9677.7261 -1.4832966
4770000 297.19301 -16975.634 2247.6953 -9855.6208 1.7725161
4775000 301.64748 -16918.975 2255.1674 -9718.4611 0.35393283
4780000 298.62527 -17003.056 2222.9513 -9884.3063 3.6584347
4785000 297.73811 -16979.242 2272.8253 -9825.1629 3.7823995
4790000 296.7577 -16968.4 2264.024 -9839.195 1.8703527
4795000 299.40908 -17048.511 2248.6075 -9891.2543 -0.7376171
4800000 300.06686 -16946.379 2285.5198 -9741.4263 0.28713391
4805000 296.85046 -16851.368 2271.2886 -9713.3776 -0.52509217
4810000 302.21527 -16918.397 2238.1207 -9725.621 2.8181847
4815000 297.99918 -17022.876 2274.2269 -9863.1151 0.80792933
4820000 303.92651 -17016.634 2292.3749 -9741.55 1.2001637
4825000 301.07684 -17062.03 2287.8867 -9838.1521 -5.2311131
4830000 303.6873 -16998.896 2227.4505 -9792.6574 0.087985114
4835000 294.72861 -17072.273 2255.1214 -9985.2362 -1.5913469
4840000 299.0195 -16972.358 2252.6294 -9817.467 -2.8004942
4845000 295.39131 -17070.744 2300.3133 -9927.6512 3.7609336
4850000 301.44022 -17070.478 2282.8458 -9845.6844 -4.6645588
4855000 298.14821 -16939.726 2283.521 -9768.2272 -5.7795355
4860000 301.5331 -17053.208 2242.1894 -9867.548 1.942492
4865000 299.53479 -16939.596 2271.6626 -9757.2237 -2.5039525
4870000 293.61726 -16941.737 2271.1788 -9856.8631 -3.9995276
4875000 301.32484 -16964.293 2216.3405 -9807.8963 5.2768602
4880000 297.80238 -16989.482 2218.065 -9889.1088 -2.5204761
4885000 300.14136 -16901.758 2277.7441 -9703.3603 -1.2464207
4890000 298.80809 -17003.643 2298.8823 -9805.9647 -0.47348226
4895000 303.07103 -17029.489 2202.0917 -9858.7131 -0.9395611
4900000 296.33862 -17037.024 2288.8861 -9889.8273 -3.248933
4905000 295.63647 -16945.324 2230.0689 -9868.4561 0.44749267
4910000 308.76087 -17011.238 2302.2803 -9646.9911 2.7428931
4915000 301.11848 -17082.687 2229.4094 -9916.6039 3.075362
4920000 295.60421 -17056.097 2244.5903 -9965.2368 0.7429441
4925000 303.35905 -17156.371 2249.0075 -9933.9575 0.20146569
4930000 307.01618 -16937.826 2264.5339 -9639.9286 2.9986819
4935000 303.10896 -17095.096 2233.5346 -9892.2548 3.806898
4940000 304.02209 -17027.328 2251.0991 -9791.9519 0.49652755
4945000 298.41076 -17023.629 2201.2613 -9930.0858 0.33447175
4950000 297.29775 -17002.88 2275.5972 -9853.2482 -1.4161572
4955000 304.29606 -17010.172 2222.0585 -9799.3458 -0.02805312
4960000 303.1569 -16882.037 2264.4079 -9647.5365 2.4247264
4965000 298.45777 -17163.318 2222.4492 -10047.816 -1.4190614
4970000 299.55801 -17115.861 2224.6294 -9980.1414 -0.66119183
4975000 303.7952 -16974.456 2301.3238 -9692.576 1.7753834
4980000 295.80796 -16911.436 2257.2257 -9804.5995 -4.045757
4985000 297.97272 -16954.8 2302.6645 -9767.035 -5.5797356
4990000 297.38607 -17066.045 2318.6888 -9871.8734 -5.3240574
4995000 301.66645 -16987.601 2246.7157 -9795.2286 -0.79947427
5000000 301.82737 -17063.179 2223.1559 -9891.728 2.5819438
5005000 302.61398 -16965.524 2282.7006 -9721.6321 -1.4338797
5010000 302.91698 -16969.344 2253.1229 -9750.062 1.8040966
