timestep Temp E_pair E_mol TotEng Press
2120000 292.47405 -2037.7466 1251.0124 1828.6945 10.880273
2125000 293.34657 -2055.583 1241.0744 1808.7227 11.025355
2130000 297.95454 -2051.1988 1273.7668 1887.0056 -23.029331
2135000 292.61468 -2018.1125 1203.8693 1802.4431 7.837934
2140000 307.23177 -2043.7337 1228.9126 1932.5775 15.232263
2145000 294.26387 -2046.3065 1236.6182 1821.7458 6.1029251
2150000 300.98963 -2028.4772 1230.6402 1893.7417 13.926532
2155000 300.5019 -2028.9944 1253.7699 1911.9927 -10.758422
2160000 296.1704 -2052.964 1271.2964 1866.8155 1.6488093
2165000 303.59967 -2038.1055 1243.1348 1919.9482 10.929253
2170000 293.67149 -2049.3487 1265.9296 1842.7176 3.1941209
2175000 299.32986 -2068.5825 1213.5714 1821.7252 11.445619
2180000 296.61952 -2076.4769 1255.8374 1831.8599 4.5839854
2185000 297.16231 -2023.6965 1243.3896 1877.0463 3.6674079
2190000 302.36566 -2034.8868 1258.8899 1927.8869 -2.6316038
2195000 300.7954 -2035.0115 1284.1838 1939.0141 3.5984736
2200000 304.38695 -2032.1097 1299.3793 1989.2287 -3.5801725
2205000 302.1169 -2026.4551 1250.9322 1926.1363 5.3916108
2210000 295.10887 -2060.0452 1237.7786 1816.7238 12.509522
2215000 301.87193 -2058.0408 1206.775 1848.2029 23.871433
2220000 298.67151 -2073.3054 1238.4555 1835.9992 14.599122
2225000 301.27003 -2051.9323 1237.8275 1879.9814 3.2539721
2230000 307.98342 -2045.5474 1244.6866 1953.2595 18.031068
2235000 295.71673 -2043.8469 1273.5812 1874.1606 -6.4307341
2240000 300.78116 -2029.518 1231.4833 1891.6797 21.071287
2245000 298.22961 -2019.6832 1232.2813 1879.4956 5.3371077
2250000 299.48385 -2049.5272 1232.8055 1861.3917 4.9595145
2255000 298.08171 -2043.9592 1226.6926 1848.3083 7.9624383
2260000 301.27028 -2051.974 1222.5346 1864.6491 2.3071385
2265000 295.07429 -2028.4194 1260.1196 1870.3815 1.9443437
2270000 301.76938 -2037.5058 1272.7492 1933.795 9.9922425
2275000 297.86916 -2053.8285 1280.8738 1890.7194 5.231947
2280000 302.20117 -2035.302 1284.4148 1951.5257 0.26299692
2285000 296.66111 -2045.979 1245.7948 1852.6871 35.218461
2290000 297.01132 -2029.512 1242.2262 1868.7171 8.2541575
2295000 305.13671 -2055.1255 1256.9071 1930.4454 -7.1589452
2300000 307.45319 -2031.361 1234.1668 1952.1845 9.0643734
2305000 300.29206 -2039.6466 1262.7512 1908.4454 -28.653069
2310000 303.66153 -2032.0055 1274.8699 1958.3363 30.898525
2315000 301.79461 -2038.1382 1224.3924 1885.0315 34.607982
2320000 303.25477 -2053.7634 1261.9104 1919.9816 3.8234335
2325000 294.65387 -2046.2786 1277.421 1866.0639 8.966804
2330000 300.50605 -2030.569 1246.3654 1903.0507 -0.58471119
2335000 297.12027 -2038.1276 1232.7268 1851.5764 -3.4961629
2340000 299.07878 -2021.3497 1237.8824 1891.0238 -5.3174261
2345000 295.73548 -2029.8488 1221.728 1836.4731 14.869239
2350000 300.71603 -2022.9324 1251.4297 1917.6294 -16.687907
2355000 301.55441 -2025.3886 1232.1253 1903.366 16.124902
2360000 298.48585 -2021.8403 1216.8041 1864.1526 25.085097
2365000 302.52637 -2037.9671 1235.1541 1902.508 8.4886097
2370000 295.83954 -2053.1324 1266.4604 1858.8524 17.842684
2375000 299.94918 -2059.2422 1247.5499 1870.5823 9.8800799
2380000 302.70411 -2035.0782 1204.354 1876.1861 4.8682342
2385000 295.59015 -2019.8004 1267.978 1891.4719 0.39806771
2390000 293.00265 -2038.4341 1266.6754 1848.397 -16.208034
2395000 296.95952 -2062.5483 1254.5722 1847.5637 8.2640471
2400000 300.83631 -2049.4256 1254.1157 1894.8978 21.112108
2405000 300.49116 -2062.3998 1280.3822 1905.1037 30.154878
2410000 294.47094 -2063.6287 1255.5775 1825.2346 16.166055
2415000 303.2452 -2026.3029 1270.9456 1956.3917 12.230249
2420000 305.06168 -2053.7203 1226.0234 1900.2958 -1.6930476
2425000 302.27551 -2054.7174 1315.3308 1963.691 5.7114976
2430000 299.31817 -2058.6932 1279.1981 1897.1367 29.034323
2435000 294.87157 -2031.7156 1250.3778 1855.5307 -17.366624
2440000 300.55823 -2054.1926 1269.4777 1903.006 -17.533369
2445000 301.86445 -2061.338 1202.5851 1840.6489 1.9340999
2450000 295.70625 -2087.3473 1237.1121 1794.0973 -0.78320239
2455000 296.78509 -2041.0558 1212.6263 1825.5505 -9.9714402
2460000 307.98815 -2073.9951 1242.962 1923.1294 24.106347
2465000 303.25002 -2059.64 1247.6259 1899.7781 7.678812
2470000 295.3596 -2063.4751 1257.0163 1834.7739 18.556406
2475000 303.96198 -2094.5896 1267.9552 1891.5244 -4.3113889
2480000 293.55573 -2110.7878 1202.6901 1717.0038 24.39943
2485000 300.52424 -2084.0162 1295.1816 1898.5824 3.0987342
2490000 298.95882 -2100.8882 1236.9025 1809.4328 4.007077
2495000 301.66681 -2109.6929 1264.3623 1852.3038 17.778928
2500000 291.6921 -2093.5538 1240.8542 1755.7367 -13.158539
2505000 295.02862 -2086.9683 1319.7572 1871.0617 -31.958705
2510000 298.44389 -2085.2925 1224.3985 1807.9195 -22.064568
2515000 293.70184 -2087.194 1193.2107 1732.4248 -9.8010908
2520000 296.25057 -2085.8283 1232.1371 1795.5088 1.1315376
2525000 310.41574 -2057.0888 1279.3758 1998.158 4.5278633
2530000 307.56926 -2062.7441 1238.5255 1926.198 -6.2669758
2535000 301.61651 -2056.8655 1210.0338 1850.3529 1.5630884
2540000 302.81264 -2074.398 1272.6022 1906.0851 28.335154
2545000 307.46756 -2078.1364 1201.0469 1872.4177 6.3405519
2550000 309.11876 -2039.176 1267.0819 1992.1788 7.6312061
2555000 294.71495 -2052.2699 1223.2158 1806.4137 19.275005
2560000 304.3057 -2061.971 1311.2412 1970.5026 23.826573
2565000 299.94127 -2061.6344 1217.2418 1837.8113 -30.435263
2570000 296.07936 -2063.8704 1245.3362 1829.1349 10.677018
2575000 304.85928 -2043.7949 1222.2991 1904.6871 5.2074561
2580000 304.84214 -2069.1024 1237.488 1894.4151 13.646063
2585000 295.60574 -2052.6657 1263.1981 1853.966 2.9711548
2590000 303.11744 -2061.9637 1225.7564 1874.3992 9.4545508
2595000 296.99255 -2069.0372 1234.0003 1820.7981 8.0130098
2600000 297.85517 -2037.4696 1256.6317 1882.7112 13.303442
2605000 299.24494 -2027.8563 1204.6225 1852.7432 -4.0161597
2610000 300.03727 -2045.0601 1236.9381 1874.9403 21.477716
2615000 297.07824 -2027.0956 1236.945 1866.4509 8.5763983
2620000 293.22774 -2001.2721 1214.1634 1835.0598 28.314578
2625000 305.10146 -2009.7151 1215.3266 1933.96 3.1325282
2630000 302.7815 -2015.48 1218.7004 1910.8228 5.1980329
2635000 296.9147 -2016.6766 1263.2512 1901.7136 -5.3531979
2640000 292.95868 -2024.0766 1229.7706 1825.4566 -4.9509996
2645000 298.74874 -2030.9905 1251.6973 1892.2464 9.1557592
2650000 293.62476 -2005.7822 1250.8178 1870.7546 -11.444279
2655000 299.52385 -2013.2804 1296.4974 1961.6881 9.9015357
2660000 296.91238 -2008.069 1282.8953 1929.9446 8.1042374
2665000 299.38876 -1993.5664 1244.6561 1928.3527 12.810926
2670000 300.68498 -1993.0793 1253.6125 1949.3876 -13.142906
2675000 297.30972 -2002.8378 1235.2308 1891.0644 10.677099
2680000 306.45442 -2001.6821 1267.7503 2006.5154 -12.416974
2685000 296.07836 -1991.8956 1308.8172 1964.5816 -4.2558873
2690000 298.63706 -1997.6306 1237.267 1910.1775 3.444471
2695000 298.69755 -1980.3627 1235.0502 1925.7695 -1.4472743
2700000 303.73606 -1987.7185 1245.084 1973.5041 16.729603
2705000 300.32138 -1979.2287 1226.96 1933.3342 13.51168
2710000 300.41586 -1982.7962 1217.4725 1921.1242 15.93976
2715000 304.71629 -1993.0138 1268.0507 1999.941 -7.8762549
2720000 305.64798 -1978.9268 1230.6915 1985.0004 -10.969789
2725000 297.64207 -2015.0402 1199.6256 1846.2289 11.457271
2730000 294.60217 -2024.155 1276.9839 1887.2882 -0.13762802
2735000 290.50789 -1994.9337 1231.3989 1834.3117 17.546806
2740000 304.11937 -2011.2426 1274.4676 1982.7912 5.5028026
2745000 297.53227 -1989.9215 1222.3442 1893.0843 8.9731931
2750000 296.08212 -1985.8699 1293.7583 1955.5821 32.891831
2755000 297.69587 -1989.3562 1214.4755 1887.2438 10.3367
2760000 300.89759 -2005.8215 1240.9493 1925.8835 4.9097512
2765000 297.32937 -1999.1323 1202.1283 1861.843 3.0512383
2770000 301.88725 -2014.9178 1241.93 1926.6179 -4.2411735
2775000 297.44249 -2011.8861 1291.2414 1939.214 18.588634
2780000 302.22207 -1985.1003 1229.862 1947.3615 24.667601
2785000 298.77196 -2014.4167 1244.1573 1901.4879 10.493089
2790000 304.03401 -1988.7521 1203.1632 1933.214 24.960214
2795000 306.42896 -1987.4717 1225.4256 1978.1735 -0.55770228
2800000 305.06217 -1962.7557 1224.8434 1990.0848 -0.16585847
2805000 300.27305 -1967.9013 1240.1883 1957.4579 9.6147683
2810000 296.42568 -1966.4098 1296.6403 1980.9964 27.999414
2815000 289.30591 -1983.0599 1279.6063 1883.6443 25.540559
2820000 304.20581 -1994.8836 1278.6548 2004.1105 14.852405
2825000 309.23435 -2029.7367 1206.6552 1942.2251 3.2552065
2830000 306.78829 -2027.5335 1264.1863 1980.0857 -2.602415
2835000 300.37977 -2009.6465 1263.3995 1939.8782 -0.22788804
2840000 301.71049 -2006.284 1211.6083 1903.3494 14.400954
2845000 302.39241 -1989.8685 1217.6549 1931.9095 -0.55233528
2850000 294.95406 -1997.7451 1276.4006 1916.2616 8.0980052
2855000 305.51665 -1997.6368 1250.4434 1984.8679 11.622553
2860000 288.40535 -1997.2886 1246.5513 1828.3074 25.55968
2865000 307.41808 -1991.9838 1220.9765 1978.0574 0.00120498
2870000 301.63981 -1975.4202 1262.8745 1984.8472 -8.0844055
2875000 298.73003 -1983.7451 1291.2225 1978.8498 5.1081405
2880000 294.89393 -1982.3252 1220.6159 1875.3591 17.476802
2885000 301.01538 -1960.1172 1237.0938 1968.7856 -7.9958428
2890000 307.1681 -1978.0261 1231.7558 2000.559 11.352063
2895000 300.56238 -1963.2616 1225.598 1950.0945 4.9971179
2900000 299.52631 -1962.9693 1273.0518 1988.5756 -6.3934716
2905000 301.16798 -1973.307 1286.8974 2006.764 -10.379748
2910000 303.45992 -1989.8334 1263.238 1987.0737 11.271393
2915000 298.22093 -1988.4498 1228.1819 1906.5519 3.6351502
2920000 304.49777 -1971.5943 1328.3428 2079.6985 22.282647
2925000 293.33203 -2002.4522 1277.7321 1898.3811 -6.0439728
2930000 304.54959 -1994.0333 1239.0824 1968.4625 -24.12007
2935000 305.39178 -1974.0246 1222.3403 1979.2603 4.8052425
2940000 298.48906 -2008.6949 1270.6783 1931.2009 11.561856
2945000 290.5203 -2037.3769 1277.5719 1838.1526 6.5535353
2950000 300.8135 -2036.8235 1260.9755 1914.1557 -17.565088
2955000 305.00115 -2021.0826 1256.6879 1963.0567 9.5367458
2960000 299.41232 -2083.6985 1210.868 1804.6433 7.2292583
2965000 302.23655 -2062.4583 1195.5726 1835.8435 0.93531553
2970000 303.31375 -2085.3917 1235.3034 1862.2737 2.871423
2975000 303.39207 -2095.4157 1239.9887 1857.6354 19.865914
2980000 301.53324 -2104.6031 1187.3209 1779.1577 9.2072202
2985000 298.39028 -2102.3511 1230.7506 1796.7337 6.0753023
2990000 296.62179 -2096.1562 1216.7478 1773.1112 8.4260921
2995000 292.09527 -2074.4598 1264.2539 1801.8357 -10.807945
3000000 300.89259 -2099.6475 1279.1607 1870.2242 -13.224843
3005000 302.08145 -2086.1881 1248.7982 1863.9523 4.2479852
3010000 299.55621 -2084.0017 1223.6589 1818.4177 13.228094
3015000 298.24442 -2075.1491 1279.7803 1871.661 2.9119184
3020000 303.09873 -2107.0776 1197.9633 1801.325 8.8125449
3025000 302.99371 -2102.3126 1256.9166 1864.1041 -3.9241171
3030000 302.41562 -2108.9608 1268.2726 1863.6423 9.3711511
3035000 306.89152 -2105.8595 1242.2683 1880.7647 11.537001
3040000 297.09128 -2087.5024 1214.2004 1783.416 2.0188248
3045000 300.60129 -2084.8482 1244.8386 1848.0963 7.4768041
3050000 298.481 -2113.0364 1293.1508 1849.2599 14.439898
3055000 299.57903 -2087.826 1255.2822 1846.4207 11.603724
3060000 294.56989 -2077.1959 1261.7159 1818.6907 16.69352
3065000 306.14881 -2064.1382 1220.3021 1893.8782 8.6101048
3070000 303.93841 -2066.4621 1246.5502 1898.0362 -0.71987456
3075000 306.43093 -2057.2696 1190.3021 1873.2696 9.6200347
3080000 297.00811 -2076.634 1209.0623 1788.4026 -8.3257989
3085000 302.2597 -2099.9703 1240.6256 1843.5916 25.076291
3090000 296.8734 -2079.858 1196.1892 1771.1008 8.8958483
3095000 305.44329 -2073.8055 1224.5106 1882.1104 19.633029
3100000 300.84488 -2077.0458 1261.1503 1874.3888 21.125387
3105000 302.7632 -2070.5648 1259.0805 1895.9544 22.533676
3110000 300.15941 -2054.164 1285.26 1915.2506 -1.2365343
3115000 300.58647 -2061.8608 1290.2887 1916.4014 -3.3248584
3120000 300.24923 -2061.1707 1232.6121 1856.3991 7.6567154
3125000 303.18503 -2081.2341 1254.347 1884.3239 19.943725
3130000 304.81066 -2068.8222 1241.6795 1898.6053 12.461667
3135000 297.06937 -2101.1411 1215.8693 1771.2502 -9.1981791
3140000 295.05587 -2086.1795 1236.9261 1789.2631 -5.9562915
3145000 304.20721 -2094.1981 1273.2921 1899.4457 -20.912176
3150000 302.65611 -2070.0058 1270.2083 1906.6837 0.58852472
3155000 297.44686 -2080.3529 1227.5264 1807.0713 4.6538718
3160000 297.1346 -2101.593 1244.7751 1800.2876 4.2464304
3165000 298.40688 -2100.7368 1298.3042 1866.0501 4.7123261
3170000 298.6323 -2072.5207 1274.1125 1872.0903 -9.6902151
3175000 292.64311 -2082.1695 1286.4696 1821.2407 -1.9965786
3180000 293.76635 -2051.4448 1288.3961 1863.9364 -1.6073742
3185000 302.31491 -2087.5417 1278.401 1894.2893 14.631082
3190000 300.8477 -2086.1783 1243.9328 1848.064 10.922907
3195000 299.29373 -2074.6036 1242.4381 1844.2478 11.358547
3200000 295.03314 -2064.7347 1279.592 1853.1705 -11.538381
3205000 295.06822 -2058.1899 1245.3642 1825.8012 26.39087
3210000 295.79364 -2045.498 1237.0151 1836.6311 -6.1989235
3215000 297.95847 -2081.3285 1186.399 1769.5433 2.6868921
3220000 292.42177 -2070.7208 1235.8774 1780.1179 15.982335
3225000 302.24343 -2060.4707 1259.8821 1902.2022 -7.4746004
3230000 295.6824 -2074.1675 1211.6555 1781.6072 -5.078748
3235000 300.46861 -2085.6783 1281.8619 1883.1032 1.5308843
3240000 299.97789 -2051.8114 1257.862 1888.582 -1.1512865
3245000 297.05006 -2041.8265 1149.4147 1763.9376 35.699929
3250000 299.59536 -2037.8256 1243.3622 1884.6472 14.61745
3255000 297.09592 -2065.8896 1249.1536 1840.0234 -1.477113
3260000 306.53308 -2071.0078 1228.7671 1898.9099 -0.10346697
3265000 298.97996 -2044.0071 1275.0842 1904.6845 30.067789
3270000 298.24967 -2031.3294 1274.7107 1910.4582 13.80822
3275000 296.26568 -2053.06 1265.2833 1861.5585 -11.812308
3280000 304.64149 -2063.4968 1272.9104 1933.6488 -0.9825244
3285000 298.61151 -2048.1497 1265.6002 1887.763 -15.592133
3290000 294.23471 -2063.358 1251.0886 1818.9039 27.272101
3295000 299.29927 -2062.75 1283.8202 1897.533 0.86491692
3300000 297.40801 -2078.8852 1287.0976 1867.7627 -23.052937
3305000 303.79143 -2085.3315 1220.8648 1852.167 -1.0219151
3310000 301.24599 -2100.4714 1249.3897 1842.7895 -4.4542764
3315000 294.91267 -2098.6167 1285.8969 1824.5162 8.5488695
3320000 296.87419 -2088.1971 1274.8164 1841.396 -4.6824931
3325000 307.1463 -2077.0313 1187.8608 1857.4639 16.05526
3330000 301.07131 -2071.7586 1241.334 1861.8845 13.825026
3335000 296.51434 -2088.9753 1288.7687 1851.3522 5.260281
3340000 298.7741 -2065.3375 1235.632 1842.0609 32.267505
3345000 305.30877 -2074.5491 1235.5884 1891.2417 12.862553
3350000 297.02769 -2064.7206 1252.9896 1844.4183 17.706827
3355000 300.63085 -2078.3005 1206.0387 1816.1086 21.668805
3360000 304.82253 -2053.1222 1225.8392 1898.5712 14.416848
3365000 302.62701 -2073.9025 1209.0177 1841.3361 -11.209819
3370000 298.38775 -2093.1904 1255.8339 1830.9551 4.8225846
3375000 304.01228 -2085.9922 1223.5339 1856.1503 -10.214489
3380000 298.17521 -2088.4187 1224.5859 1802.5783 -6.5383314
3385000 306.3089 -2102.6882 1281.1978 1917.6555 26.213265
3390000 299.49526 -2086.0086 1241.5246 1833.7314 31.595736
3395000 303.3434 -2085.8835 1250.6312 1877.3749 19.122399
3400000 300.56913 -2063.488 1243.4609 1867.7915 11.988446
3405000 303.75358 -2081.9087 1275.4399 1909.8264 2.4412541
3410000 301.05728 -2075.827 1289.0507 1905.4075 8.061127
3415000 305.63602 -2075.8984 1266.0261 1923.2564 7.0068646
3420000 299.13713 -2053.349 1204.4397 1826.1036 -4.0228413
3425000 293.87043 -2027.1116 1218.6441 1819.4482 11.770244
3430000 310.4719 -2031.3458 1244.3089 1989.3364 2.9439541
3435000 293.78029 -2055.5328 1149.2261 1720.803 26.903608
3440000 297.68624 -2047.7123 1251.295 1865.6211 9.781633
3445000 300.61553 -2003.1447 1241.9529 1927.0416 23.363993
3450000 294.51947 -2016.0807 1284.958 1902.5971 16.499532
3455000 304.59962 -2011.4068 1256.5854 1969.0393 16.897979
3460000 298.34078 -1982.1195 1251.8146 1937.5867 8.074583
3465000 295.3295 -1987.854 1267.0152 1920.1246 15.689205
3470000 297.05024 -2032.2431 1268.3498 1892.4577 -15.006682
3475000 294.47716 -2041.6349 1230.8328 1822.5394 9.7394424
3480000 301.5309 -2037.4897 1310.8085 1969.7378 16.503946
3485000 298.58923 -2064.9672 1234.6186 1839.7648 9.9468319
3490000 302.22488 -2038.272 1213.7531 1878.106 10.700583
3495000 292.54831 -2053.4412 1238.0675 1800.7191 1.2752359
3500000 296.69985 -2051.5312 1249.8146 1851.501 18.403245
3505000 297.34646 -2043.4133 1277.7647 1893.3513 -1.6308671
3510000 303.67443 -2059.3877 1246.8306 1903.0303 34.284756
3515000 300.37208 -2036.0338 1246.7012 1896.7237 12.081184
3520000 302.92594 -2067.0515 1215.1217 1856.9643 -0.7146038
3525000 300.2864 -2056.0637 1203.1133 1832.3397 7.2959396
3530000 297.71874 -2075.3848 1249.5246 1836.4689 -1.376445
3535000 301.19475 -2090.3036 1241.4665 1844.5759 3.2131286
3540000 307.61639 -2096.0776 1238.6553 1893.4158 20.982302
3545000 291.10914 -2081.0869 1221.9653 1744.1015 -3.3497108
3550000 297.84191 -2065.0304 1281.8864 1880.2865 8.8894593
3555000 301.07363 -2087.3744 1256.5003 1861.4558 -8.5495099
3560000 294.1925 -2106.2706 1192.5095 1717.0347 -12.03686
3565000 301.49419 -2109.7446 1248.0204 1834.3664 4.9387137
3570000 301.00041 -2109.7806 1182.7094 1764.604 23.870026
3575000 285.03493 -2109.1442 1238.9515 1678.7122 9.0291813
3580000 300.05118 -2109.8347 1226.3814 1799.7335 -8.7547389
3585000 295.83574 -2097.3224 1260.6091 1808.7771 8.5616763
3590000 300.92389 -2080.8491 1309.3365 1919.4783 -3.220484
3595000 289.4861 -2073.4424 1205.3482 1720.6151 -2.1437253
3600000 296.95846 -2088.0932 1186.7908 1754.2279 -2.1699233
3605000 303.55861 -2060.5284 1253.7673 1907.7906 -7.1180732
3610000 299.39404 -2084.5044 1260.1915 1852.9974 -1.0301834
3615000 304.32883 -2068.3788 1218.8277 1871.8882 8.4419348
3620000 300.50751 -2071.4577 1240.9626 1856.7723 38.585401
3625000 303.14413 -2079.9587 1215.3534 1846.2399 23.477012
3630000 301.0486 -2095.3871 1246.5122 1843.2312 -3.4045128
3635000 304.4269 -2069.3376 1217.8458 1870.8245 6.3645361
3640000 303.20503 -2094.2426 1232.3358 1849.483 -5.1875191
3645000 300.22789 -2069.0517 1191.516 1807.2312 -3.8907673
3650000 292.98159 -2077.8402 1244.8879 1787.0151 -4.827662
3655000 304.23072 -2053.8758 1236.5057 1903.1919 -16.541144
3660000 298.30561 -2083.5679 1210.5596 1794.5688 -8.2336952
3665000 294.29664 -2059.5142 1257.8365 1830.0494 18.880395
3670000 304.37209 -2081.9876 1178.5177 1818.3563 -15.585993
3675000 297.85781 -2057.7039 1252.888 1858.7567 6.2994895
3680000 302.54167 -2071.974 1218.7666 1852.2504 17.852008
3685000 298.60519 -2070.0732 1253.3605 1853.5434 5.5265679
3690000 302.40107 -2076.6385 1188.9602 1816.5222 17.03135
3695000 299.32021 -2068.4325 1284.572 1892.7895 3.3630544
3700000 304.23787 -2069.9217 1331.3206 1982.0248 -4.5831029
3705000 297.15601 -2050.7603 1220.4779 1827.0144 19.970404
3710000 299.84269 -2053.4466 1255.8649 1883.7406 -2.5315876
3715000 305.32853 -2061.9906 1245.2174 1913.6058 3.8345145
3720000 302.50784 -2012.1724 1241.3998 1934.3826 -9.3310536
3725000 299.69827 -2019.5754 1235.1635 1895.6189 -6.1789256
3730000 306.39803 -2041.9211 1205.7226 1903.7445 12.940182
3735000 302.18114 -2031.6886 1274.0836 1944.6287 -12.112971
3740000 303.20235 -2064.6084 1258.4296 1905.187 -5.0256213
3745000 300.57948 -2061.4856 1249.6529 1876.0783 5.1992805
3750000 299.23699 -2037.785 1250.937 1889.0579 0.52142218
3755000 305.19562 -2036.2043 1282.8617 1975.8479 6.6520925
3760000 299.50962 -2043.4692 1209.3632 1844.2378 -7.9058662
3765000 300.84963 -2039.6232 1256.2663 1906.9699 16.936299
3770000 308.97622 -2044.3466 1226.3879 1945.0395 21.823401
3775000 305.06335 -2067.154 1245.9953 1906.849 -11.362311
3780000 298.88822 -2069.5187 1260.246 1863.5144 6.1291017
3785000 301.37009 -2065.8227 1260.1034 1889.2617 8.6058819
3790000 299.68357 -2074.5375 1240.84 1846.2018 11.102221
3795000 302.74836 -2084.8099 1213.9347 1836.4308 7.2493244
3800000 300.89432 -2051.6601 1217.6046 1856.6709 11.34979
3805000 300.81598 -2061.9271 1261.3351 1889.4339 -10.020261
3810000 303.48337 -2085.5545 1245.2323 1873.5566 29.608314
3815000 297.20652 -2118.0202 1260.1945 1799.9228 -27.057275
3820000 294.45 -2113.4555 1238.884 1758.527 -0.01277369
3825000 301.03019 -2079.3163 1260.3261 1872.9513 28.883693
3830000 293.14666 -2102.9279 1265.4086 1783.9242 0.51851703
3835000 304.40573 -2110.1012 1206.5193 1818.5451 -7.6994225
3840000 308.72793 -2107.2197 1216.4538 1870.0121 4.5276178
3845000 295.38825 -2137.2552 1278.2862 1782.5198 13.221852
3850000 306.65904 -2104.7031 1251.9954 1889.5693 -0.68116353
3855000 299.62795 -2107.5537 1249.5525 1821.4008 -10.907131
3860000 310.21741 -2120.4427 1251.9585 1905.6134 7.0916638
3865000 293.24393 -2097.3868 1234.4173 1759.3438 27.97016
3870000 299.50924 -2099.1415 1213.8011 1793.0 -12.233838
3875000 294.74536 -2108.7358 1266.987 1793.991 -1.8138472
3880000 300.53894 -2119.222 1234.9325 1803.259 -20.186098
3885000 294.77307 -2127.3904 1274.5587 1783.1559 11.427785
3890000 296.58717 -2110.5448 1231.2988 1772.9641 -5.4164638
3895000 299.34795 -2124.585 1340.4041 1892.7173 10.495291
3900000 305.17874 -2102.3587 1208.1068 1834.7876 -11.171495
3905000 301.32882 -2154.7946 1201.8574 1741.6748 -18.504357
3910000 301.77869 -2154.6227 1230.2572 1774.2693 13.44217
3915000 299.90623 -2159.4098 1239.5289 1762.0096 11.00459
3920000 306.22674 -2152.9474 1188.8355 1774.2994 5.3783796
3925000 305.48149 -2118.1842 1208.5372 1822.0999 9.7631834
3930000 296.89231 -2134.1342 1183.6466 1704.4511 6.2497348
3935000 297.35575 -2156.3682 1223.8674 1726.5822 12.689809
3940000 299.61672 -2145.2479 1212.7335 1746.7871 8.8752253
3945000 300.85953 -2133.9166 1221.1285 1777.6272 26.242649
3950000 294.02029 -2125.1824 1255.5062 1759.5797 15.833291
3955000 301.69367 -2137.5739 1277.483 1837.7837 -7.8489302
3960000 301.04155 -2143.5184 1278.1352 1826.6599 -4.9491507
3965000 299.30486 -2135.3 1200.7258 1741.9385 11.968908
3970000 301.3191 -2151.8169 1259.2208 1801.9289 -12.800557
3975000 290.68154 -2140.5683 1225.294 1684.125 9.1543329
3980000 295.24305 -2119.6109 1199.8982 1720.4777 7.5527686
3985000 300.81681 -2093.6536 1295.6115 1891.9912 -10.867026
3990000 298.04591 -2080.1359 1192.3277 1777.4465 14.707685
3995000 300.18105 -2120.9588 1220.5989 1783.9882 -3.4894878
4000000 292.63029 -2119.231 1245.0587 1742.6537 0.5708074
4005000 301.85998 -2136.4592 1256.225 1819.1276 -7.446285
4010000 304.98917 -2150.1429 1194.6019 1771.8034 -5.5974019
4015000 296.66327 -2126.023 1246.1076 1772.9752 5.3404882
4020000 306.77239 -2125.2965 1221.3611 1839.3552 13.942986
4025000 301.11624 -2141.2948 1274.619 1826.0351 19.718945
4030000 302.4784 -2149.2 1235.4992 1791.1912 27.189659
4035000 292.30773 -2128.2462 1282.5921 1768.2873 -4.5639591
4040000 292.18982 -2158.6995 1210.1059 1664.2935 0.77226774
4045000 306.14857 -2150.9502 1222.636 1809.398 8.0439856
4050000 297.59508 -2155.1239 1261.6101 1767.7095 1.6048451
4055000 295.67877 -2164.8554 1267.744 1746.9753 0.16054924
4060000 298.61741 -2113.226 1250.1861 1807.3255 11.095435
4065000 294.41296 -2147.2177 1218.7011 1704.2509 1.8979799
4070000 298.89159 -2137.7877 1236.679 1771.7085 0.71872992
4075000 296.47732 -2116.1455 1200.2316 1735.3138 -13.704949
4080000 298.63749 -2159.0479 1250.091 1761.5881 13.591527
4085000 303.58603 -2147.2966 1272.0798 1839.5801 18.287154
4090000 299.79763 -2124.2887 1226.2306 1782.8614 -10.205405
4095000 304.58237 -2163.6931 1264.0612 1824.0746 -17.468964
4100000 298.58898 -2164.3608 1225.348 1731.0982 -3.7606607
4105000 301.10186 -2153.9862 1237.9719 1776.568 0.95509994
4110000 301.6169 -2163.6845 1223.716 1757.2195 -0.97190462
4115000 301.86149 -2159.709 1249.4334 1789.0996 10.778008
4120000 301.96807 -2146.0917 1259.7097 1813.9464 4.8360197
4125000 303.28774 -2155.9682 1279.8845 1836.0457 13.354804
4130000 301.70305 -2144.5629 1272.8692 1826.2647 28.314891
4135000 292.01058 -2147.4802 1269.4903 1733.2943 -2.7588281
4140000 296.62864 -2162.8344 1202.6185 1692.365 0.57532768
4145000 305.70927 -2118.0242 1261.1492 1876.9088 -0.01650459
4150000 303.95433 -2124.4375 1240.8835 1834.5363 -7.2582581
4155000 299.02108 -2129.8247 1212.9629 1757.1133 32.97121
4160000 298.93864 -2143.7761 1255.0988 1784.5606 12.838131
4165000 299.55555 -2111.0304 1234.0241 1801.7484 10.424726
4170000 301.52632 -2127.2672 1225.3367 1794.4475 -10.38115
4175000 307.89637 -2112.8569 1264.4882 1904.973 17.25856
4180000 298.5218 -2117.3952 1216.6994 1768.8146 22.832486
4185000 298.45419 -2089.4506 1300.9546 1880.4097 -21.347336
4190000 299.87179 -2082.3206 1240.5014 1839.7634 2.8818659
4195000 299.04378 -2071.4483 1261.5993 1864.3291 6.310898
4200000 306.14869 -2066.8175 1217.6792 1888.5749 12.383255
