timestep Temp E_pair E_mol TotEng Press
4145000 293.94869 -10996.542 1201.5362 -7166.3903 -1.1357285
4150000 299.31661 -11068.919 1219.7466 -7172.5544 -48.744166
4155000 300.98134 -11045.05 1227.8159 -7125.729 -0.46898173
4160000 303.66237 -11163.944 1248.0054 -7200.4589 15.949388
4165000 299.90645 -10992.083 1161.8399 -7148.3507 27.323196
4170000 293.44072 -11113.363 1264.3479 -7224.9419 -3.3350928
4175000 294.70927 -11162.868 1216.6316 -7310.8196 5.5792098
4180000 306.08369 -11116.682 1192.0195 -7187.5309 17.85534
4185000 304.32334 -11073.869 1209.0234 -7143.4556 9.2770929
4190000 307.39678 -11076.432 1244.8521 -7082.7059 -14.370176
4195000 301.06324 -11092.627 1177.0339 -7223.3558 -11.584755
4200000 296.43469 -11122.644 1217.8489 -7253.9486 -22.379239
4205000 297.16257 -11175.046 1245.5107 -7272.1799 -20.3639
4210000 298.82926 -11124.443 1228.2015 -7223.9822 -1.9775842
4215000 296.73934 -11076.853 1191.1135 -7232.1686 0.68645565
4220000 294.8013 -11117.93 1201.6031 -7280.0873 -4.232391
4225000 294.67113 -11099.74 1254.4805 -7210.1832 -5.886214
4230000 303.54653 -11126.767 1176.1523 -7236.1715 -18.430522
4235000 303.75732 -11038.87 1208.1856 -7114.356 -1.9774867
4240000 299.82244 -11044.151 1228.3039 -7134.7063 -10.002056
4245000 298.74165 -11053.92 1230.7895 -7151.6545 -18.600497
4250000 305.57174 -11129.823 1203.6167 -7193.6521 18.64373
4255000 305.03017 -11075.222 1191.8573 -7155.6537 7.2811273
4260000 295.75687 -11084.857 1228.6206 -7211.4509 -1.2028414
4265000 289.19262 -11094.858 1225.0552 -7283.7183 -0.74868785
4270000 292.12359 -11121.927 1254.7578 -7254.8744 34.503996
4275000 303.00631 -11112.087 1231.5389 -7170.9357 2.8193845
4280000 295.59674 -11148.73 1234.6423 -7270.735 -7.326566
4285000 299.82005 -11159.72 1233.1965 -7245.4034 2.3986688
4290000 298.83897 -11111.837 1263.4583 -7176.0324 6.7537042
4295000 305.62794 -11149.803 1221.3528 -7195.3932 6.5846276
4300000 306.46833 -11059.947 1218.8356 -7100.5393 -20.565659
4305000 296.22205 -10999.122 1224.1948 -7125.9819 4.4130861
4310000 292.36934 -11093.4 1191.4911 -7287.4164 -6.0174642
4315000 292.07134 -11090.426 1219.245 -7259.3539 9.2361846
4320000 303.78569 -11142.417 1180.575 -7245.2601 20.713992
4325000 295.50419 -11033.203 1256.2066 -7134.4709 -12.660717
4330000 298.48967 -11111.067 1220.2182 -7221.6259 6.952775
4335000 290.96922 -11119.693 1177.2797 -7340.441 11.547177
4340000 295.13537 -11075.153 1233.9557 -7201.9698 2.1269587
4345000 289.11411 -11136.57 1269.5556 -7281.6319 16.385869
4350000 300.00545 -11150.436 1221.9652 -7245.6928 -5.3328491
4355000 297.62079 -11064.893 1230.2209 -7173.2189 -8.5396967
4360000 298.28457 -11037.356 1174.574 -7195.3927 24.201424
4365000 295.64217 -11095.75 1255.6926 -7196.2984 17.19398
4370000 303.6985 -11099.149 1222.7363 -7160.6097 -10.793382
4375000 298.24265 -11105.661 1241.7941 -7196.8527 3.91228
4380000 297.22679 -11069.447 1263.3888 -7148.1286 10.167026
4385000 303.19828 -11030.298 1248.5006 -7070.4682 -5.9139552
4390000 294.38897 -11106.11 1223.7308 -7249.8262 14.689049
4395000 308.1188 -11154.864 1251.0106 -7148.5223 11.887379
4400000 297.81066 -11003.599 1263.9948 -7076.453 -2.8022404
4405000 302.52075 -11045.556 1203.1283 -7137.1566 12.86159
4410000 300.14347 -11068.631 1254.8857 -7129.733 -9.3996023
4415000 297.13165 -11129.045 1216.028 -7255.9384 -18.345876
4420000 296.25494 -11107.636 1209.0042 -7249.3929 2.7955579
4425000 297.53682 -11107.618 1241.5657 -7205.35 -7.4302169
4430000 299.9105 -11160.225 1193.4391 -7284.8572 -2.69459
4435000 300.86641 -11122.783 1191.8326 -7240.4737 -28.881329
4440000 299.13107 -11050.543 1263.6489 -7111.9357 27.248436
4445000 301.1513 -11151.113 1194.4198 -7263.6691 -5.5488666
4450000 295.83979 -11086.826 1226.2897 -7215.0101 -9.7568377
4455000 304.86844 -11096.938 1202.1845 -7168.4885 -0.79584141
4460000 305.37626 -11131.15 1212.1661 -7188.1779 20.356291
4465000 290.0102 -11192.298 1197.8205 -7401.0819 -6.8237663
4470000 296.87259 -11037.013 1237.638 -7144.6122 -17.033688
4475000 292.96815 -11061.393 1262.6141 -7178.9319 0.24063221
4480000 305.89741 -11109.391 1191.2781 -7182.6466 -17.429605
4485000 292.75032 -11051.756 1246.6023 -7187.2543 11.324066
4490000 303.11238 -11098.629 1224.5043 -7163.5638 -4.5196813
4495000 300.29096 -11085.804 1197.2666 -7203.2069 -25.622183
4500000 299.63082 -11070.055 1211.6825 -7178.9449 14.830881
4505000 299.75159 -11025.612 1260.3019 -7084.8026 -22.917386
4510000 305.43968 -11140.738 1211.2073 -7198.1581 -11.390772
4515000 301.5356 -11137.28 1244.5601 -7196.2584 7.8863757
4520000 297.09601 -11019.454 1187.6715 -7175.0219 -12.750734
4525000 303.97222 -11013.953 1258.7864 -7036.9167 -2.4121461
4530000 301.96487 -11068.133 1254.8077 -7113.0259 28.690083
4535000 307.87421 -11077.044 1209.2856 -7114.6145 -16.144729
4540000 309.59191 -11213.72 1267.4468 -7177.7694 0.43428147
4545000 298.00415 -11023.196 1257.7673 -7100.5473 14.046214
4550000 297.44361 -11144.606 1170.7451 -7313.992 -3.0207544
4555000 298.30647 -11069.314 1240.1476 -7161.5817 -38.208202
4560000 303.01232 -11169.118 1208.6428 -7250.8082 -13.355361
4565000 304.66618 -11051.12 1236.9769 -7089.6868 -4.6135027
4570000 292.37009 -11103.983 1218.9518 -7270.5322 2.2195025
4575000 299.63244 -10979.437 1249.2377 -7050.7571 7.2853163
4580000 295.46013 -11013.637 1221.2373 -7150.2677 -3.8519994
4585000 300.42154 -10985.406 1167.2542 -7131.653 -15.573479
4590000 299.4079 -11046.581 1227.9871 -7141.1597 -19.09087
4595000 305.49316 -11062.592 1221.3077 -7109.4332 -5.3132441
4600000 304.02894 -11115.825 1205.212 -7191.8552 -8.0589799
4605000 302.52838 -11147.938 1199.4748 -7243.124 -23.482506
4610000 295.42433 -11057.808 1252.7739 -7163.2225 3.5498387
4615000 298.16187 -11077.904 1259.4973 -7152.1151 -4.5661545
4620000 304.75197 -11203.49 1224.4898 -7253.7774 3.344961
4625000 297.94487 -11126.6 1255.9453 -7206.3035 3.2854425
4630000 297.60583 -11107.023 1261.1055 -7184.5978 3.3505034
4635000 297.85227 -11158.723 1252.0713 -7243.1289 -2.4028175
4640000 303.72891 -11047.848 1250.056 -7081.7175 -9.667126
4645000 296.52468 -11068.221 1221.9304 -7194.6397 -7.8367594
4650000 298.01145 -11196.038 1235.3995 -7295.6917 -30.575107
4655000 293.51741 -11182.198 1201.2302 -7356.2093 21.85858
4660000 302.88451 -11144.26 1205.7133 -7230.0227 45.465293
4665000 297.21168 -11183.588 1202.2754 -7323.5176 -11.517448
4670000 304.13672 -11079.485 1226.0082 -7133.7559 10.603764
4675000 295.7076 -11008.54 1233.7263 -7130.4687 12.935288
4680000 299.40876 -11031.145 1180.8274 -7172.8755 -0.24626773
4685000 301.74565 -11008.308 1169.8536 -7140.1151 -0.059360039
4690000 299.47152 -11054.617 1212.098 -7164.5161 6.4976367
4695000 299.82921 -11011.656 1226.6429 -7103.8113 12.799766
4700000 294.88725 -11078.388 1230.5368 -7210.8425 13.707784
4705000 288.35836 -11012.553 1190.9867 -7242.942 2.4417353
4710000 290.50768 -11036.15 1333.9076 -7104.3982 13.659624
4715000 301.80741 -11013.747 1257.3473 -7057.5076 18.512377
4720000 303.02935 -11140.884 1255.1594 -7175.906 0.34636974
4725000 284.65166 -11039.176 1189.4117 -7304.2865 1.2473525
4730000 299.26668 -11114.95 1240.5314 -7198.2473 -10.410204
4735000 303.46126 -11048.365 1177.5761 -7157.1082 -11.961049
4740000 300.34764 -11077.271 1223.6176 -7167.816 -1.4064986
4745000 294.61812 -11131.128 1243.1926 -7253.3335 -10.68225
4750000 305.99515 -11037.004 1225.0425 -7075.6216 1.0497253
4755000 292.5833 -11051.187 1215.1774 -7219.6042 19.865988
4760000 301.27533 -11085.919 1200.544 -7191.2412 -10.013909
4765000 303.56077 -11110.451 1280.8006 -7115.0794 -7.2840976
4770000 300.14301 -10935.728 1217.7766 -7033.9436 -12.704919
4775000 293.57278 -10947.677 1268.9121 -7053.5107 3.5830239
4780000 304.18368 -11138.31 1234.3392 -7183.8296 -5.2220039
4785000 299.8086 -10938.504 1253.0578 -7004.4292 12.678991
4790000 296.11013 -11021.529 1265.7973 -7107.7873 6.3396561
4795000 294.89658 -11039.844 1221.3109 -7181.4414 -18.234196
4800000 297.17292 -11072.636 1252.4452 -7162.743 7.78664
4805000 307.22953 -11166.713 1204.3123 -7215.022 45.548894
4810000 301.30287 -11113.544 1176.6689 -7242.4956 0.95231908
4815000 299.13765 -11166.407 1223.3786 -7268.011 8.4636465
4820000 306.46333 -11094.106 1235.1483 -7118.4305 -19.593544
4825000 302.99502 -11118.188 1232.7613 -7175.9153 -14.455482
4830000 301.19668 -11124.854 1258.5371 -7172.8865 0.53647489
4835000 298.87089 -11149.364 1230.5944 -7246.138 -17.718462
4840000 296.29901 -11163.49 1207.0168 -7306.8405 -4.0272789
4845000 300.87167 -11020.545 1187.9237 -7142.0978 -10.956625
4850000 306.26489 -11035.912 1217.1854 -7079.974 0.52393526
4855000 295.83873 -11075.898 1205.0204 -7225.3605 12.49338
4860000 305.83621 -11127.568 1218.1224 -7174.5262 -14.902638
4865000 299.47156 -11075.873 1221.2081 -7176.6616 -15.157087
4870000 301.82733 -11081.348 1204.1868 -7178.0917 5.9678031
4875000 296.52378 -11092.793 1198.1999 -7242.9504 11.248688
4880000 296.26379 -11111.113 1211.4796 -7250.3147 9.5927519
4885000 297.91546 -11047.856 1239.5153 -7144.2528 -18.898131
4890000 305.28971 -11076.758 1312.8765 -7033.8501 -3.0509305
4895000 298.44616 -11056.496 1199.5285 -7188.1331 8.5901165
4900000 299.47638 -11150.708 1216.8431 -7255.8181 7.1717627
4905000 299.47663 -11141.512 1249.2687 -7214.1943 -9.0323803
4910000 307.234 -11107.881 1189.489 -7170.973 -19.397276
4915000 301.44122 -11032.801 1230.2678 -7106.9165 9.7776295
4920000 299.82019 -10974.849 1224.0556 -7069.6721 23.159431
4925000 307.75783 -11099.716 1248.9715 -7098.6412 -0.31821317
4930000 298.92789 -11102.048 1237.2735 -7191.6323 3.2508659
4935000 304.22546 -11141.234 1204.5286 -7216.1909 8.0158002
4940000 297.17047 -11016.849 1181.8741 -7177.5485 -18.70229
4945000 310.0392 -11103.682 1191.7542 -7139.4242 -2.880567
4950000 302.23237 -11078.451 1236.7801 -7138.9794 10.180532
4955000 297.0847 -11070.922 1274.371 -7139.8921 19.796184
4960000 301.68439 -11125.994 1184.8769 -7243.3255 0.25659656
4965000 304.47079 -11056.316 1238.963 -7094.6444 -1.7746473
4970000 295.45114 -11031.889 1189.9471 -7199.8906 0.64142587
4975000 294.63533 -11109.615 1176.0269 -7298.8326 -4.8557237
4980000 299.10451 -11064.648 1235.6342 -7154.293 36.809624
4985000 299.10068 -11124.049 1202.0523 -7247.3098 4.6149499
4990000 290.80034 -11038.794 1260.7054 -7177.6263 -19.103063
4995000 297.41851 -11067.534 1241.892 -7165.9983 1.8983306
5000000 293.24353 -10985.631 1234.6183 -7128.7031 -6.9824206
5005000 301.61313 -11095.109 1279.5734 -7118.3813 -3.1229968
5010000 297.42498 -11109.967 1227.6389 -7222.626 6.0565122
