timestep Temp E_pair E_mol TotEng
930000 284.66219 -2330.2063 845.11208 211.95362
935000 300.07487 -2316.3391 802.80437 275.39766
940000 305.75394 -2323.191 808.20083 307.79871
945000 291.18142 -2324.2057 804.11001 215.81737
950000 292.12817 -2336.1077 827.68653 233.13599
955000 298.86954 -2295.8325 822.47255 308.38667
960000 290.49063 -2303.2039 796.65037 225.24126
965000 304.29917 -2339.5354 795.77716 270.35774
970000 302.51232 -2330.7059 845.37087 318.12849
975000 302.06907 -2345.6213 790.87823 246.07792
980000 308.64795 -2342.8867 777.75433 274.90948
985000 298.461 -2337.8564 818.73662 260.19136
990000 296.52711 -2332.7388 841.02893 276.07214
995000 292.85516 -2315.4203 787.4581 217.92904
1000000 299.32718 -2323.7245 806.23095 266.9814
1005000 302.51652 -2311.5789 826.26498 318.17465
1010000 303.39347 -2316.1327 870.89803 363.48197
1015000 294.05571 -2308.7878 821.34453 265.60519
1020000 289.72216 -2297.472 822.02177 251.76321
1025000 299.1975 -2335.1159 792.42553 241.01148
1030000 294.61971 -2308.4979 884.7598 332.67268
1035000 291.26458 -2299.2872 861.38508 298.50671
1040000 294.16471 -2312.0192 813.85456 255.53361
1045000 299.88817 -2289.1464 792.8048 291.47773
1050000 303.23503 -2322.308 832.62674 318.09073
1055000 294.44538 -2324.4873 805.64807 236.53222
1060000 293.93363 -2329.5091 803.83887 226.6504
1065000 297.61526 -2339.1546 834.45105 269.56563
1070000 299.56975 -2333.4817 815.84192 268.28128
1075000 301.09591 -2322.9907 831.9583 303.98704
1080000 290.21791 -2308.4034 809.15648 230.92204
1085000 298.52572 -2353.1778 814.16819 240.68731
1090000 305.01902 -2353.0221 796.97392 262.35929
1095000 295.07777 -2337.1426 825.96278 247.96179
1100000 291.89566 -2323.3587 800.82509 217.63746
1105000 300.01069 -2354.6728 806.23405 240.11101
1110000 306.45452 -2398.3618 807.55701 236.16058
1115000 293.961 -2360.1026 801.02791 193.40912
1120000 304.17167 -2332.7103 806.30309 286.94868
1125000 300.31977 -2359.6629 812.30677 243.03624
1130000 292.36412 -2333.3426 838.69739 248.31866
1135000 289.25921 -2335.2777 789.17585 178.35167
1140000 294.18146 -2360.8213 808.55952 201.53627
1145000 315.35698 -2339.0536 830.45786 371.44282
1150000 301.42489 -2377.2593 772.20834 191.92971
1155000 306.37732 -2371.6665 837.25522 292.09391
1160000 304.35004 -2363.0364 787.80229 239.18526
1165000 298.45352 -2363.7587 809.00052 224.5084
1170000 294.56194 -2392.291 819.66412 183.43955
1175000 292.4178 -2369.1397 781.82218 155.96634
1180000 302.28603 -2369.2459 778.17095 211.03949
1185000 307.54064 -2409.1207 821.14241 245.4622
1190000 293.25543 -2388.8402 821.11021 180.54742
1195000 292.33206 -2385.5079 791.23758 148.50238
1200000 304.48319 -2369.3515 833.49207 279.35363
1205000 303.29242 -2367.4295 783.70162 224.38629
1210000 291.77511 -2361.2112 817.55777 195.79892
1215000 306.56473 -2370.6699 865.64662 322.59919
1220000 299.41025 -2355.522 820.95616 250.40431
1225000 300.61431 -2340.648 853.66589 305.16619
1230000 297.77494 -2334.7383 827.9236 268.40644
1235000 298.93084 -2307.8154 827.10385 301.40054
1240000 287.6855 -2341.9974 812.65223 185.72646
1245000 295.86306 -2365.5785 805.20417 203.44888
1250000 302.15528 -2378.2066 796.45654 219.58494
1255000 305.51083 -2381.4982 787.70037 227.54171
1260000 300.79589 -2366.5221 834.9274 261.63613
1265000 303.38566 -2334.3201 843.22996 317.57993
1270000 295.24929 -2337.9533 779.159 201.36985
1275000 302.1228 -2328.8204 780.85372 253.1747
1280000 308.89592 -2301.8117 827.02773 366.73617
1285000 304.1101 -2321.6357 813.15333 304.50655
1290000 304.73524 -2313.0275 790.80703 294.49527
1295000 300.23426 -2314.7078 810.38907 285.56383
1300000 300.76194 -2338.8349 798.03387 252.22736
1305000 310.87741 -2334.9987 828.82786 347.16211
1310000 294.26098 -2323.4653 831.55988 262.36677
1315000 299.02301 -2322.8947 824.58707 284.35392
1320000 311.43351 -2363.1249 858.20195 351.72534
1325000 297.65127 -2316.0363 848.82385 307.27138
1330000 301.0079 -2314.9876 840.15161 319.65878
1335000 295.59126 -2345.0685 831.30036 248.43472
1340000 300.20421 -2358.6274 779.00728 210.08329
1345000 288.92557 -2338.6254 829.23504 213.0741
1350000 302.1153 -2334.1326 808.99282 275.95692
1355000 296.53099 -2337.2662 794.99998 225.53885
1360000 303.2035 -2305.2929 819.95143 322.24264
1365000 300.87764 -2295.3107 828.18057 326.58805
1370000 296.8787 -2339.1367 888.5166 319.25794
1375000 293.80306 -2320.224 814.89881 246.21706
1380000 285.51619 -2341.2453 809.95408 170.8478
1385000 304.53034 -2321.0733 832.09968 326.52059
1390000 299.04871 -2303.017 830.02095 309.8188
1395000 291.54125 -2337.3562 836.73178 237.43378
1400000 300.04384 -2323.2859 807.32289 272.78441
1405000 313.04213 -2354.3156 825.4296 337.35228
1410000 302.29377 -2335.0245 845.79529 312.93145
1415000 302.87308 -2332.1043 792.50868 266.01867
1420000 307.21939 -2319.5076 793.91148 305.92921
1425000 299.6893 -2339.1805 837.18908 284.6424
1430000 301.2963 -2337.986 828.33111 286.5592
1435000 296.14006 -2336.6492 794.73378 223.55917
1440000 291.80109 -2364.5669 788.46088 163.50123
1445000 311.10834 -2333.9587 798.78637 319.53738
1450000 293.76362 -2337.3781 788.11263 202.04164
1455000 305.73832 -2340.0374 821.86057 304.51886
1460000 304.40424 -2345.0219 786.19641 255.91688
1465000 296.48719 -2351.421 808.91364 225.03661
1470000 305.96192 -2345.4953 839.25272 317.78618
1475000 297.33723 -2334.2902 865.85196 304.17332
1480000 300.07437 -2331.6284 802.49424 259.79524
1485000 294.95114 -2352.7918 790.64303 196.23794
1490000 295.89493 -2359.1494 781.6995 186.56324
1495000 300.59934 -2334.9067 831.74763 288.89999
1500000 304.28468 -2373.0609 810.57134 251.54014
1505000 303.58236 -2376.3731 837.50901 270.97863
1510000 300.14239 -2378.47 820.60942 231.47429
1515000 302.4476 -2353.3249 813.82568 263.57851
1520000 304.00996 -2369.9203 823.60115 266.0728
1525000 299.51613 -2389.635 813.22384 209.19028
1530000 284.29588 -2397.1046 780.46696 78.226384
1535000 305.56099 -2382.6958 788.80144 227.74415
1540000 296.48218 -2372.9446 812.07646 206.64593
1545000 304.56791 -2351.6368 816.61075 280.69218
1550000 296.96354 -2354.243 850.64304 266.78385
1555000 304.02821 -2362.6734 844.97643 294.80369
1560000 302.42028 -2358.4595 777.57985 222.03514
1565000 303.59724 -2377.5908 821.53652 253.87711
1570000 295.45453 -2373.3278 799.1587 187.21857
1575000 291.19474 -2404.2495 848.95399 180.69687
1580000 303.30889 -2379.3899 801.6701 230.4926
1585000 304.83896 -2375.6113 812.60496 254.32775
1590000 307.97517 -2386.052 813.40783 263.3868
1595000 291.63447 -2377.3653 819.57706 180.82563
1600000 296.1568 -2397.1577 821.1627 189.57931
1605000 305.69472 -2383.106 806.14643 245.47624
1610000 299.92861 -2362.3436 825.34123 251.05808
1615000 298.88959 -2400.061 800.60924 182.41441
1620000 304.04123 -2399.6284 812.56718 225.5171
1625000 307.50695 -2395.0133 815.44464 253.67098
1630000 301.1684 -2407.4898 819.02841 206.99016
1635000 303.17705 -2394.1725 831.23256 244.48651
1640000 304.2499 -2410.368 837.88498 241.33924
1645000 307.93525 -2388.9783 819.51255 266.32716
1650000 295.65893 -2388.0417 837.3683 211.93277
1655000 307.25714 -2403.9866 793.82354 221.58734
1660000 304.20659 -2403.0767 845.59514 256.08259
1665000 295.41321 -2397.8484 820.74608 184.03901
1670000 302.1439 -2390.2302 825.25522 236.29217
1675000 307.42587 -2428.1794 799.3331 203.90995
1680000 299.27349 -2405.1989 803.56824 182.52417
1685000 303.21231 -2424.7613 805.3243 188.19956
1690000 296.84639 -2421.7245 806.93953 154.90045
1695000 304.4481 -2389.7563 798.6397 223.88736
1700000 295.8944 -2406.7213 816.12506 173.4137
1705000 300.60348 -2393.6015 807.89776 206.38
1710000 294.66611 -2404.6179 821.33671 173.40626
1715000 298.94822 -2404.6908 802.11552 179.64044
1720000 294.50863 -2382.4461 820.29212 193.59465
1725000 308.24793 -2423.8966 802.48012 216.24059
1730000 295.13224 -2439.5239 789.09082 109.03317
1735000 288.89758 -2394.3778 786.03397 113.95384
1740000 298.01255 -2381.7447 834.60874 229.50166
1745000 303.32035 -2363.8916 820.20423 264.59331
1750000 301.20551 -2375.1953 806.00582 226.48334
1755000 299.20715 -2398.4903 842.36171 227.63075
1760000 304.34085 -2401.7248 808.54796 221.18766
1765000 307.01398 -2397.2118 847.84133 280.93027
1770000 295.54619 -2395.9346 822.27068 188.27017
1775000 305.09866 -2394.5195 820.38543 244.74822
1780000 297.87763 -2384.4144 805.70214 197.12097
1785000 297.04215 -2375.9866 817.11329 211.97917
1790000 305.58987 -2380.7588 826.57489 267.62678
1795000 303.44804 -2383.0475 832.39498 258.38939
1800000 302.12179 -2382.3634 816.00541 234.77736
1805000 303.98569 -2380.7659 849.58063 281.06192
1810000 285.58881 -2392.0152 836.28261 146.83937
1815000 301.38584 -2386.553 805.98197 216.1769
1820000 308.52712 -2367.6145 810.64036 282.34732
1825000 299.19165 -2364.0816 823.46335 243.04877
1830000 294.79767 -2360.5619 754.74354 151.65338
1835000 305.51171 -2344.7982 830.86019 307.40676
1840000 294.71791 -2325.1334 839.87636 271.73922
1845000 299.77046 -2344.0562 822.16291 265.22438
1850000 307.866 -2339.15 846.02033 342.25044
1855000 304.61382 -2359.9338 790.47231 246.53034
1860000 303.52271 -2366.5205 801.64089 244.60746
1865000 296.88491 -2360.1752 821.78888 231.52872
1870000 297.89437 -2392.7643 815.88858 199.05738
1875000 301.1005 -2385.9503 813.35138 222.44782
1880000 302.21182 -2372.0904 806.39833 235.98005
1885000 292.13306 -2385.5342 816.7004 172.75255
1890000 308.29595 -2359.5248 809.35936 287.77787
1895000 303.50681 -2371.7379 849.33754 286.99197
1900000 304.54479 -2387.1348 782.95724 211.40276
1905000 293.07798 -2376.6341 834.48569 205.07112
1910000 298.60584 -2350.6077 806.49208 236.05895
1915000 294.86605 -2378.6297 811.16245 190.41205
1920000 294.82935 -2360.1621 810.11113 207.60962
1925000 296.20839 -2371.8887 772.73309 166.72623
1930000 303.76347 -2401.3566 803.49011 213.05593
1935000 298.03589 -2421.2241 812.07191 167.62452
1940000 309.14208 -2405.2004 807.09608 244.88329
1945000 298.12637 -2411.0407 803.06557 169.34106
1950000 301.98234 -2414.3096 766.66496 152.65938
1955000 305.14658 -2394.1856 844.38189 269.36424
1960000 306.20225 -2393.6907 829.30416 261.0749
1965000 297.49031 -2371.9234 830.33003 231.93081
1970000 298.38846 -2435.951 826.94453 169.87211
1975000 303.14665 -2423.5415 801.11451 184.81818
1980000 307.57858 -2391.8386 786.45093 228.27902
1985000 296.01218 -2433.1686 783.63601 115.17954
1990000 299.22919 -2382.3291 795.68301 197.2446
1995000 297.91859 -2420.7591 831.77322 187.0916
2000000 296.5472 -2397.7152 832.59672 202.7833
2005000 304.16806 -2379.4987 817.99754 251.83324
2010000 296.67984 -2395.5317 802.68021 175.84102
2015000 309.2181 -2397.5958 813.44376 259.28877
2020000 300.62585 -2398.8896 770.13345 163.46092
2025000 296.73637 -2392.1961 839.70222 216.53565
2030000 308.60666 -2424.1584 793.53896 209.17628
2035000 302.3653 -2415.6811 832.95667 219.8626
2040000 300.62786 -2403.5665 825.46225 214.12489
2045000 298.77273 -2375.8739 833.23258 238.52822
2050000 299.39864 -2422.5398 820.65087 183.01197
2055000 296.91444 -2429.917 773.04004 113.21411
2060000 305.90162 -2402.6531 816.49189 237.50802
2065000 292.96861 -2394.0495 840.19768 192.71573
2070000 306.27541 -2394.9352 814.97678 245.93924
2075000 303.86904 -2419.7807 845.64856 237.41965
2080000 300.29448 -2388.9876 866.57768 267.83167
2085000 301.45857 -2412.5825 796.40812 181.00708
2090000 298.38618 -2426.8809 804.95275 156.93685
2095000 312.37296 -2434.4532 792.58639 220.38207
2100000 297.27983 -2421.4709 821.20872 172.00727
2105000 296.20725 -2429.5956 862.35569 198.63525
2110000 294.30405 -2448.6205 806.53943 112.44793
2115000 304.45931 -2433.7786 822.3545 203.6467
2120000 300.18532 -2433.6007 844.82075 200.81094
2125000 302.49775 -2426.6627 844.03316 220.74711
2130000 291.44903 -2439.2288 805.32537 103.60495
2135000 304.00634 -2434.8237 842.08872 219.63535
2140000 296.01342 -2454.7006 774.8397 84.858649
2145000 301.34833 -2450.9849 815.59574 161.13505
2150000 304.56088 -2459.7263 802.47401 158.42399
2155000 299.89458 -2426.5444 764.72766 126.04088
2160000 307.40264 -2419.8969 787.21323 199.93411
2165000 288.78988 -2428.2607 827.92442 121.3193
2170000 299.92733 -2436.4907 792.24358 143.80567
2175000 297.73448 -2444.4677 841.1542 171.66635
2180000 299.72704 -2441.3807 786.49863 131.97673
2185000 297.96607 -2432.0285 836.87527 181.20726
2190000 301.73468 -2408.279 823.66387 214.2124
2195000 299.1608 -2422.4459 816.91657 177.9537
2200000 294.12143 -2391.69 792.70542 154.45566
2205000 307.8811 -2397.0259 807.28437 245.72864
2210000 293.37338 -2396.5015 836.09536 188.57444
2215000 298.84375 -2395.4291 795.69111 181.85493
2220000 294.10167 -2395.0564 842.44614 200.71218
2225000 294.49528 -2404.1308 819.2067 170.74488
2230000 293.4978 -2340.526 772.16974 181.36612
2235000 297.35142 -2382.6392 825.26306 215.3201
2240000 297.86216 -2396.464 816.29082 195.56783
2245000 293.64972 -2388.0502 794.70528 157.2831
2250000 296.75859 -2425.1239 803.98053 148.01863
2255000 292.44213 -2444.7767 844.94722 143.5994
2260000 296.85972 -2427.6798 805.43077 147.51582
2265000 293.04884 -2428.9647 826.02239 144.10352
2270000 296.29467 -2436.7738 795.54051 125.16302
2275000 304.92024 -2437.5003 821.53259 201.85097
2280000 304.22671 -2458.9248 800.59727 155.35647
2285000 305.02547 -2447.6499 801.97408 172.7702
2290000 310.63288 -2446.9984 818.10189 222.97868
2295000 292.64291 -2403.4314 793.40084 134.59532
2300000 297.34051 -2408.5834 811.57996 175.62769
2305000 303.30948 -2400.625 807.73829 215.32916
2310000 303.78085 -2390.2481 798.96648 219.74446
2315000 301.98797 -2392.0591 824.99996 233.27841
2320000 305.93729 -2428.1307 791.48145 187.2327
2325000 314.17024 -2415.2816 825.73218 283.41423
2330000 307.48285 -2426.9399 815.62957 221.78559
2335000 299.14138 -2423.8924 772.23383 131.70869
2340000 306.06099 -2398.0299 820.06672 246.65612
2345000 307.84484 -2411.7112 813.36005 236.9029
2350000 295.22164 -2410.287 835.00001 184.71224
2355000 303.56713 -2367.7825 841.41625 283.38565
2360000 296.2954 -2405.1169 801.20825 162.49196
2365000 301.24477 -2411.4787 810.60846 195.03669
2370000 298.79261 -2398.2802 789.16845 172.17628
2375000 299.41171 -2382.2355 798.67959 201.42291
2380000 294.72876 -2407.2689 828.06048 177.8525
2385000 292.73862 -2428.4085 791.65698 108.4449
2390000 300.01909 -2398.7514 785.10929 174.95768
2395000 303.14165 -2420.0564 789.63571 176.79466
2400000 307.97397 -2419.5148 816.98626 233.49527
2405000 304.51874 -2440.8186 780.0661 154.67257
2410000 296.73397 -2415.6096 799.46349 152.86914
2415000 308.15838 -2441.4679 853.0854 248.74062
2420000 301.24301 -2442.5768 832.47299 185.79258
2425000 292.62378 -2446.5481 796.21503 94.178783
2430000 298.31577 -2445.4256 851.09422 184.11391
2435000 305.19967 -2494.4032 832.57778 157.65904
2440000 299.64744 -2464.6813 847.53047 169.23341
2445000 295.95563 -2428.5566 826.05855 161.87702
2450000 296.35938 -2454.5116 794.92248 107.19294
2455000 305.23361 -2458.0858 769.49798 131.09902
2460000 301.79298 -2440.4356 799.25596 157.99552
2465000 299.03233 -2425.8676 778.73375 135.58325
2470000 308.82575 -2428.767 861.33212 273.66689
2475000 301.87398 -2425.5895 813.20945 187.27793
2480000 295.94181 -2437.0573 822.09008 149.32548
2485000 302.71519 -2457.7767 853.21961 200.11581
2490000 297.71399 -2387.6206 815.30202 202.53916
2495000 311.73858 -2435.5802 825.3779 248.26464
2500000 299.88932 -2405.6732 823.85954 206.01256
2505000 296.97538 -2417.3178 825.27116 178.40771
2510000 292.43376 -2410.1452 831.03614 164.26993
2515000 311.82082 -2412.2584 805.96132 252.66018
2520000 300.88635 -2421.9378 858.22298 230.05525
2525000 297.54852 -2375.7128 776.24924 174.40774
2530000 299.51143 -2398.2931 799.24146 186.52168
2535000 303.31038 -2390.619 825.85142 243.45367
2540000 290.51931 -2378.8597 836.13454 189.24057
2545000 301.21635 -2389.7411 868.46492 274.46126
2550000 300.98544 -2374.9826 790.91952 210.29775
2555000 300.00137 -2390.6852 820.68064 218.48963
2560000 286.5516 -2399.8536 842.92237 151.38052
2565000 304.74501 -2369.8534 804.65894 251.57957
2570000 305.01015 -2361.9064 806.27898 262.72718
2575000 296.98723 -2377.3374 876.15775 269.34536
2580000 309.92995 -2349.3015 836.54196 334.92503
2585000 294.50807 -2363.821 788.11944 180.04372
2590000 305.02975 -2377.0936 826.84477 268.22273
2595000 291.79541 -2385.9148 853.29161 206.95016
2600000 302.27127 -2351.124 809.52901 260.43156
2605000 302.707 -2363.9193 802.97066 243.67551
2610000 297.58872 -2366.5056 837.30331 244.90859
2615000 305.03052 -2399.3864 802.12135 221.21102
2620000 295.34826 -2381.1884 837.68174 217.24745
2625000 296.1012 -2410.9763 837.33772 191.60428
2630000 303.73113 -2401.0255 788.037 197.74111
2635000 302.35895 -2441.4477 821.76825 182.86978
2640000 296.88205 -2417.5715 788.5632 140.8897
2645000 294.64147 -2410.5291 838.75511 184.76651
2650000 300.84048 -2415.5157 769.39494 147.37594
2655000 305.99946 -2378.0353 792.41464 238.63188
2660000 304.29301 -2389.3857 801.19098 225.88459
2665000 304.10044 -2406.5672 833.83679 240.20083
2670000 304.94005 -2377.1445 849.7661 290.55835
2675000 310.60272 -2388.663 858.01815 321.05054
2680000 295.76643 -2406.128 787.82368 144.94277
2685000 302.74308 -2426.3469 817.9595 196.45188
2690000 300.27809 -2451.9049 814.26916 152.50821
2695000 297.19047 -2433.0206 802.76637 141.48244
2700000 292.62546 -2408.2949 846.8959 183.12281
2705000 299.89574 -2399.3086 798.18954 186.74544
2710000 302.18347 -2401.43 838.84912 238.92217
2715000 288.50873 -2394.1514 793.64129 119.46926
2720000 293.4989 -2400.3624 846.17561 195.54215
2725000 299.55659 -2397.4207 847.12001 235.54195
2730000 288.39507 -2400.9485 814.25333 132.60669
